timestamp,open,high,low,close,volume
2025-11-06 06:48:00,159.4,159.49,159.31,159.44,1574.752
2025-11-06 06:49:00,159.45,159.64,159.45,159.52,404.994
2025-11-06 06:50:00,159.51,159.57,159.25,159.3,535.096
2025-11-06 06:51:00,159.3,159.36,159.22,159.27,1807.514
2025-11-06 06:52:00,159.27,159.28,159.15,159.16,877.653
2025-11-06 06:53:00,159.16,159.2,159.1,159.18,719.095
2025-11-06 06:54:00,159.18,159.18,159.1,159.13,479.371
2025-11-06 06:55:00,159.14,159.36,159.14,159.34,949.725
2025-11-06 06:56:00,159.33,159.37,159.29,159.29,739.683
2025-11-06 06:57:00,159.3,159.33,159.05,159.05,1140.239
2025-11-06 06:58:00,159.05,159.08,159.0,159.03,667.16
2025-11-06 06:59:00,159.02,159.04,158.78,158.8,6333.687
2025-11-06 07:00:00,158.8,158.97,158.74,158.92,2108.412
2025-11-06 07:01:00,158.93,159.03,158.88,158.92,3849.162
2025-11-06 07:02:00,158.92,158.93,158.68,158.8,1483.92
2025-11-06 07:03:00,158.81,158.86,158.73,158.85,2309.206
2025-11-06 07:04:00,158.86,158.96,158.85,158.96,2007.618
2025-11-06 07:05:00,158.95,159.11,158.91,158.93,1015.982
2025-11-06 07:06:00,158.94,159.12,158.89,159.12,672.796
2025-11-06 07:07:00,159.13,159.32,159.1,159.28,584.344
2025-11-06 07:08:00,159.29,159.47,159.29,159.47,416.764
2025-11-06 07:09:00,159.47,159.5,159.42,159.45,556.215
2025-11-06 07:10:00,159.44,159.44,159.2,159.36,495.463
2025-11-06 07:11:00,159.36,159.42,159.26,159.26,436.837
2025-11-06 07:12:00,159.25,159.28,159.11,159.17,372.209
2025-11-06 07:13:00,159.17,159.23,159.14,159.21,187.817
2025-11-06 07:14:00,159.21,159.22,159.13,159.22,1222.25
2025-11-06 07:15:00,159.22,159.23,158.94,158.96,4424.212
2025-11-06 07:16:00,158.96,159.06,158.83,158.84,1190.071
2025-11-06 07:17:00,158.83,158.84,158.37,158.44,8468.398
2025-11-06 07:18:00,158.44,158.54,158.25,158.32,9013.347
2025-11-06 07:19:00,158.32,158.48,158.32,158.38,1651.309
2025-11-06 07:20:00,158.38,158.52,158.35,158.47,1842.701
2025-11-06 07:21:00,158.47,158.71,158.44,158.7,716.108
2025-11-06 07:22:00,158.7,158.83,158.67,158.81,1007.436
2025-11-06 07:23:00,158.82,159.2,158.79,159.16,1022.741
2025-11-06 07:24:00,159.16,159.87,159.16,159.87,2713.935
2025-11-06 07:25:00,159.87,159.99,159.57,159.63,2211.165
2025-11-06 07:26:00,159.63,159.99,159.53,159.56,2259.829
2025-11-06 07:27:00,159.56,159.7,159.5,159.55,3939.304
2025-11-06 07:28:00,159.55,159.63,159.5,159.51,639.846
2025-11-06 07:29:00,159.51,159.6,159.44,159.55,1243.942
2025-11-06 07:30:00,159.54,159.54,159.25,159.36,674.325
2025-11-06 07:31:00,159.35,159.46,159.17,159.22,1392.61
2025-11-06 07:32:00,159.22,159.25,159.08,159.13,1146.876
2025-11-06 07:33:00,159.14,159.23,159.06,159.11,648.798
2025-11-06 07:34:00,159.1,159.25,158.92,158.99,1303.029
2025-11-06 07:35:00,159.0,159.2,158.96,159.15,3649.043
2025-11-06 07:36:00,159.14,159.36,159.09,159.35,1183.511
2025-11-06 07:37:00,159.34,159.59,159.32,159.39,1107.182
2025-11-06 07:38:00,159.39,159.4,159.06,159.06,532.062
2025-11-06 07:39:00,159.05,159.05,158.55,158.58,2771.699
2025-11-06 07:40:00,158.59,158.73,158.52,158.54,1724.023
2025-11-06 07:41:00,158.53,158.75,158.5,158.72,640.586
2025-11-06 07:42:00,158.73,158.76,158.61,158.72,502.885
2025-11-06 07:43:00,158.73,158.82,158.69,158.78,714.853
2025-11-06 07:44:00,158.77,158.84,158.72,158.77,529.348
2025-11-06 07:45:00,158.76,158.79,158.69,158.77,702.058
2025-11-06 07:46:00,158.78,158.93,158.7,158.77,452.958
2025-11-06 07:47:00,158.77,158.77,158.61,158.61,995.851
2025-11-06 07:48:00,158.6,158.84,158.56,158.78,1125.37
2025-11-06 07:49:00,158.77,159.0,158.77,158.86,750.063
2025-11-06 07:50:00,158.85,158.9,158.69,158.79,776.236
2025-11-06 07:51:00,158.79,158.99,158.79,158.99,755.226
2025-11-06 07:52:00,158.99,158.99,158.85,158.95,1027.628
2025-11-06 07:53:00,158.94,159.07,158.88,158.98,795.469
2025-11-06 07:54:00,158.97,159.0,158.91,158.91,524.037
2025-11-06 07:55:00,158.91,159.0,158.8,158.99,374.74
2025-11-06 07:56:00,158.98,159.04,158.9,158.99,524.994
2025-11-06 07:57:00,158.99,159.11,158.99,159.06,916.084
2025-11-06 07:58:00,159.05,159.06,158.91,159.03,1242.396
2025-11-06 07:59:00,159.04,159.06,158.84,158.84,346.094
2025-11-06 08:00:00,158.84,158.84,158.6,158.65,692.007
2025-11-06 08:01:00,158.65,159.02,158.61,158.94,4003.322
2025-11-06 08:02:00,158.94,159.14,158.94,159.07,1682.491
2025-11-06 08:03:00,159.08,159.08,158.76,158.82,825.423
2025-11-06 08:04:00,158.81,158.81,158.51,158.65,976.279
2025-11-06 08:05:00,158.66,158.76,158.63,158.68,546.629
2025-11-06 08:06:00,158.67,158.76,158.62,158.73,577.378
2025-11-06 08:07:00,158.73,158.95,158.72,158.89,611.186
2025-11-06 08:08:00,158.88,158.88,158.74,158.77,369.166
2025-11-06 08:09:00,158.78,158.98,158.78,158.91,447.239
2025-11-06 08:10:00,158.9,158.92,158.78,158.88,514.605
2025-11-06 08:11:00,158.89,159.02,158.74,158.75,912.054
2025-11-06 08:12:00,158.76,158.92,158.76,158.86,561.086
2025-11-06 08:13:00,158.85,158.98,158.78,158.95,589.08
2025-11-06 08:14:00,158.96,158.98,158.88,158.97,298.541
2025-11-06 08:15:00,158.98,159.26,158.98,159.25,1790.232
2025-11-06 08:16:00,159.24,159.24,158.91,159.07,3160.077
2025-11-06 08:17:00,159.06,159.26,159.06,159.17,3055.511
2025-11-06 08:18:00,159.16,159.45,159.11,159.4,2996.499
2025-11-06 08:19:00,159.39,159.43,159.28,159.32,793.013
2025-11-06 08:20:00,159.33,159.42,159.27,159.32,1161.714
2025-11-06 08:21:00,159.31,159.39,159.2,159.29,350.276
2025-11-06 08:22:00,159.29,159.33,159.15,159.22,1841.29
2025-11-06 08:23:00,159.22,159.32,159.14,159.19,930.294
2025-11-06 08:24:00,159.19,159.19,159.0,159.09,515.133
2025-11-06 08:25:00,159.1,159.31,158.94,159.23,1048.444
2025-11-06 08:26:00,159.22,159.25,159.01,159.18,393.089
2025-11-06 08:27:00,159.19,159.53,159.19,159.29,26870.01
2025-11-06 08:28:00,159.3,159.3,159.1,159.15,1109.815
2025-11-06 08:29:00,159.14,159.28,159.13,159.28,308.596
2025-11-06 08:30:00,159.29,159.51,159.24,159.4,1850.165
2025-11-06 08:31:00,159.39,159.45,159.04,159.19,2435.497
2025-11-06 08:32:00,159.18,159.37,159.11,159.36,887.002
2025-11-06 08:33:00,159.37,159.38,159.2,159.25,594.351
2025-11-06 08:34:00,159.25,159.32,159.15,159.22,457.476
2025-11-06 08:35:00,159.21,159.29,159.18,159.19,249.46
2025-11-06 08:36:00,159.19,159.32,159.19,159.27,381.822
2025-11-06 08:37:00,159.28,159.38,159.15,159.2,690.524
2025-11-06 08:38:00,159.2,159.39,159.19,159.3,852.133
2025-11-06 08:39:00,159.31,159.36,159.23,159.25,238.898
2025-11-06 08:40:00,159.24,159.28,159.15,159.27,596.115
2025-11-06 08:41:00,159.26,159.33,159.17,159.28,543.608
2025-11-06 08:42:00,159.27,159.4,159.24,159.33,1661.269
2025-11-06 08:43:00,159.33,159.34,159.22,159.22,251.653
2025-11-06 08:44:00,159.21,159.21,159.13,159.13,296.901
2025-11-06 08:45:00,159.12,159.16,158.78,158.78,1249.21
2025-11-06 08:46:00,158.79,159.07,158.66,159.06,995.64
2025-11-06 08:47:00,159.07,159.1,158.87,158.92,658.557
2025-11-06 08:48:00,158.91,158.91,158.77,158.8,497.113
2025-11-06 08:49:00,158.8,158.8,158.64,158.7,831.388
2025-11-06 08:50:00,158.7,158.78,158.67,158.78,1337.929
2025-11-06 08:51:00,158.79,158.98,158.79,158.92,963.398
2025-11-06 08:52:00,158.91,158.91,158.83,158.89,526.583
2025-11-06 08:53:00,158.88,159.05,158.85,159.05,1650.569
2025-11-06 08:54:00,159.06,159.13,158.95,159.02,1189.452
2025-11-06 08:55:00,159.01,159.29,158.98,159.26,2155.84
2025-11-06 08:56:00,159.26,159.37,159.14,159.29,964.027
2025-11-06 08:57:00,159.29,159.29,159.23,159.29,545.576
2025-11-06 08:58:00,159.28,159.37,159.22,159.34,587.309
2025-11-06 08:59:00,159.34,159.34,159.19,159.34,1763.489
2025-11-06 09:00:00,159.34,159.52,159.29,159.43,2876.898
2025-11-06 09:01:00,159.42,159.43,159.17,159.17,1320.226
2025-11-06 09:02:00,159.17,159.32,158.95,158.96,1427.831
2025-11-06 09:03:00,158.96,159.11,158.96,159.03,1211.299
2025-11-06 09:04:00,159.02,159.14,158.86,158.98,1722.102
2025-11-06 09:05:00,158.97,159.14,158.93,159.0,2791.652
2025-11-06 09:06:00,158.99,159.09,158.83,158.9,2492.18
2025-11-06 09:07:00,158.91,159.13,158.91,158.99,1055.852
2025-11-06 09:08:00,158.98,159.03,158.87,158.94,384.143
2025-11-06 09:09:00,158.95,159.2,158.93,159.12,1928.77
2025-11-06 09:10:00,159.13,159.39,159.12,159.36,786.047
2025-11-06 09:11:00,159.35,159.42,159.32,159.41,513.931
2025-11-06 09:12:00,159.4,159.47,159.29,159.45,590.462
2025-11-06 09:13:00,159.45,159.45,159.35,159.43,243.145
2025-11-06 09:14:00,159.43,159.7,159.43,159.7,17241.107
2025-11-06 09:15:00,159.69,159.87,159.67,159.81,2697.14
2025-11-06 09:16:00,159.8,159.83,159.61,159.64,775.463
2025-11-06 09:17:00,159.63,159.73,159.5,159.53,1191.665
2025-11-06 09:18:00,159.53,159.9,159.49,159.77,1263.538
2025-11-06 09:19:00,159.77,159.79,159.66,159.71,709.501
2025-11-06 09:20:00,159.7,159.7,159.54,159.6,448.381
2025-11-06 09:21:00,159.6,159.64,159.52,159.58,1972.863
2025-11-06 09:22:00,159.58,159.74,159.58,159.63,424.09
2025-11-06 09:23:00,159.64,159.64,159.5,159.52,366.126
2025-11-06 09:24:00,159.51,159.56,159.44,159.46,534.423
2025-11-06 09:25:00,159.46,159.7,159.46,159.61,377.698
2025-11-06 09:26:00,159.6,159.68,159.56,159.56,202.606
2025-11-06 09:27:00,159.57,159.71,159.55,159.55,535.446
2025-11-06 09:28:00,159.56,159.56,159.44,159.51,816.742
2025-11-06 09:29:00,159.51,159.51,159.31,159.31,927.612
2025-11-06 09:30:00,159.31,159.42,159.31,159.39,739.909
2025-11-06 09:31:00,159.39,159.58,159.38,159.56,555.725
2025-11-06 09:32:00,159.56,159.66,159.41,159.42,1139.528
2025-11-06 09:33:00,159.41,159.61,159.38,159.61,298.216
2025-11-06 09:34:00,159.62,159.67,159.52,159.63,731.699
2025-11-06 09:35:00,159.62,159.66,159.53,159.56,596.175
2025-11-06 09:36:00,159.56,159.63,159.55,159.59,196.212
2025-11-06 09:37:00,159.59,159.74,159.58,159.7,454.779
2025-11-06 09:38:00,159.71,159.71,159.47,159.56,792.348
2025-11-06 09:39:00,159.57,159.76,159.52,159.74,335.461
2025-11-06 09:40:00,159.74,159.84,159.58,159.6,2692.043
2025-11-06 09:41:00,159.61,159.64,159.45,159.46,757.68
2025-11-06 09:42:00,159.46,159.55,159.45,159.47,1174.952
2025-11-06 09:43:00,159.47,159.59,159.41,159.41,1662.376
2025-11-06 09:44:00,159.41,159.41,159.34,159.37,443.094
2025-11-06 09:45:00,159.38,159.43,159.32,159.39,714.429
2025-11-06 09:46:00,159.39,159.44,159.35,159.39,1040.217
2025-11-06 09:47:00,159.4,159.41,159.05,159.06,1047.876
2025-11-06 09:48:00,159.06,159.16,158.93,159.16,6279.691
2025-11-06 09:49:00,159.15,159.17,158.82,158.91,2329.784
2025-11-06 09:50:00,158.91,158.97,158.8,158.85,645.296
2025-11-06 09:51:00,158.84,158.94,158.81,158.94,664.716
2025-11-06 09:52:00,158.93,159.11,158.87,159.11,663.726
2025-11-06 09:53:00,159.1,159.18,158.98,159.06,1227.659
2025-11-06 09:54:00,159.07,159.1,158.96,159.03,582.622
2025-11-06 09:55:00,159.03,159.16,159.0,159.14,1426.18
2025-11-06 09:56:00,159.15,159.24,159.15,159.23,1067.282
2025-11-06 09:57:00,159.22,159.25,159.1,159.2,1081.363
2025-11-06 09:58:00,159.2,159.27,159.07,159.07,4666.736
2025-11-06 09:59:00,159.07,159.07,158.77,158.78,2607.276
2025-11-06 10:00:00,158.78,158.89,158.65,158.72,4518.601
2025-11-06 10:01:00,158.72,158.9,158.58,158.85,2610.531
2025-11-06 10:02:00,158.85,158.89,158.63,158.68,3994.78
2025-11-06 10:03:00,158.67,158.69,158.57,158.6,1361.512
2025-11-06 10:04:00,158.59,158.59,158.39,158.39,5341.218
2025-11-06 10:05:00,158.39,158.41,158.26,158.27,1286.079
2025-11-06 10:06:00,158.28,158.32,157.87,157.97,7813.622
2025-11-06 10:07:00,157.97,158.06,157.82,158.04,5406.065
2025-11-06 10:08:00,158.04,158.08,157.85,157.87,4523.377
2025-11-06 10:09:00,157.86,158.04,157.82,157.82,2074.731
2025-11-06 10:10:00,157.82,158.12,157.66,158.07,4587.93
2025-11-06 10:11:00,158.06,158.23,158.04,158.22,2396.205
2025-11-06 10:12:00,158.23,158.3,158.19,158.25,1782.372
2025-11-06 10:13:00,158.25,158.46,158.24,158.36,914.988
2025-11-06 10:14:00,158.36,158.4,158.12,158.12,2137.092
2025-11-06 10:15:00,158.13,158.22,157.97,157.98,1593.845
2025-11-06 10:16:00,157.98,158.31,157.97,158.3,2241.464
2025-11-06 10:17:00,158.3,158.7,158.3,158.67,1366.557
2025-11-06 10:18:00,158.67,159.0,158.67,158.98,2744.971
2025-11-06 10:19:00,158.99,159.29,158.98,159.08,4163.57
2025-11-06 10:20:00,159.08,159.19,158.93,159.15,2131.609
2025-11-06 10:21:00,159.15,159.4,159.1,159.23,1170.756
2025-11-06 10:22:00,159.23,159.26,159.08,159.08,631.015
2025-11-06 10:23:00,159.07,159.13,158.8,158.88,892.744
2025-11-06 10:24:00,158.88,158.93,158.87,158.88,1040.341
2025-11-06 10:25:00,158.88,158.99,158.86,158.98,907.495
2025-11-06 10:26:00,158.98,159.1,158.94,159.08,1134.935
2025-11-06 10:27:00,159.09,159.1,158.94,159.06,2282.101
2025-11-06 10:28:00,159.05,159.19,158.92,159.12,3012.659
2025-11-06 10:29:00,159.12,159.12,159.02,159.07,1121.352
2025-11-06 10:30:00,159.06,159.2,158.94,159.19,2339.797
2025-11-06 10:31:00,159.2,159.31,159.06,159.14,1169.268
2025-11-06 10:32:00,159.13,159.21,159.03,159.21,1624.14
2025-11-06 10:33:00,159.21,159.36,159.18,159.28,1217.526
2025-11-06 10:34:00,159.27,159.76,159.26,159.75,2935.958
2025-11-06 10:35:00,159.75,159.75,159.21,159.24,5270.258
2025-11-06 10:36:00,159.23,159.31,159.07,159.07,2852.369
2025-11-06 10:37:00,159.07,159.18,159.03,159.16,913.045
2025-11-06 10:38:00,159.15,159.18,158.98,159.08,2364.565
2025-11-06 10:39:00,159.08,159.08,158.97,159.05,1116.516
2025-11-06 10:40:00,159.05,159.1,158.94,159.01,2810.246
2025-11-06 10:41:00,159.01,159.26,159.01,159.21,573.526
2025-11-06 10:42:00,159.2,159.35,159.08,159.3,894.875
2025-11-06 10:43:00,159.29,159.3,159.11,159.17,1993.559
2025-11-06 10:44:00,159.17,159.19,159.09,159.14,987.264
2025-11-06 10:45:00,159.13,159.22,159.09,159.21,1454.584
2025-11-06 10:46:00,159.22,159.41,159.03,159.17,2943.583
2025-11-06 10:47:00,159.17,159.2,158.76,158.85,4401.266
2025-11-06 10:48:00,158.84,158.89,158.68,158.74,1856.791
2025-11-06 10:49:00,158.73,158.83,158.68,158.81,1685.342
2025-11-06 10:50:00,158.81,158.81,158.69,158.74,1979.116
2025-11-06 10:51:00,158.73,158.99,158.71,158.99,863.24
2025-11-06 10:52:00,158.99,159.06,158.92,159.05,874.06
2025-11-06 10:53:00,159.05,159.15,158.99,159.14,462.859
2025-11-06 10:54:00,159.14,159.18,159.07,159.13,770.316
2025-11-06 10:55:00,159.13,159.21,159.09,159.2,1960.705
2025-11-06 10:56:00,159.21,159.35,159.19,159.2,1117.978
2025-11-06 10:57:00,159.2,159.26,159.11,159.19,1395.186
2025-11-06 10:58:00,159.19,159.19,159.05,159.1,695.944
2025-11-06 10:59:00,159.1,159.11,159.01,159.05,400.507
2025-11-06 11:00:00,159.06,159.06,158.89,158.91,2340.063
2025-11-06 11:01:00,158.92,158.92,158.79,158.91,1356.948
2025-11-06 11:02:00,158.92,158.96,158.73,158.74,3225.706
2025-11-06 11:03:00,158.74,158.81,158.47,158.48,1521.677
2025-11-06 11:04:00,158.49,158.51,158.39,158.4,1147.061
2025-11-06 11:05:00,158.4,158.5,158.36,158.46,1931.458
2025-11-06 11:06:00,158.46,158.58,158.31,158.43,1785.714
2025-11-06 11:07:00,158.43,158.43,158.2,158.23,1474.732
2025-11-06 11:08:00,158.23,158.43,158.18,158.42,2658.833
2025-11-06 11:09:00,158.42,158.5,158.37,158.47,1598.137
2025-11-06 11:10:00,158.47,158.58,158.46,158.51,1217.391
2025-11-06 11:11:00,158.51,158.57,158.44,158.45,652.627
2025-11-06 11:12:00,158.45,158.57,158.35,158.43,1926.599
2025-11-06 11:13:00,158.43,158.53,158.34,158.53,1003.221
2025-11-06 11:14:00,158.52,158.53,158.39,158.44,614.227
2025-11-06 11:15:00,158.44,158.44,158.24,158.34,1932.351
2025-11-06 11:16:00,158.35,158.4,158.3,158.36,1493.303
2025-11-06 11:17:00,158.35,158.76,158.35,158.69,799.263
2025-11-06 11:18:00,158.69,158.75,158.58,158.74,1430.983
2025-11-06 11:19:00,158.74,158.92,158.74,158.91,890.454
2025-11-06 11:20:00,158.91,159.03,158.9,159.03,867.938
2025-11-06 11:21:00,159.02,159.22,158.99,159.09,3830.623
2025-11-06 11:22:00,159.09,159.17,158.91,158.97,2304.516
2025-11-06 11:23:00,158.96,159.03,158.9,158.97,7883.481
2025-11-06 11:24:00,158.96,159.06,158.96,159.03,1107.55
2025-11-06 11:25:00,159.03,159.06,158.79,158.8,1795.394
2025-11-06 11:26:00,158.8,158.95,158.77,158.95,9716.439
2025-11-06 11:27:00,158.95,159.17,158.9,159.17,40882.536
2025-11-06 11:28:00,159.17,159.33,159.17,159.32,2076.881
2025-11-06 11:29:00,159.33,159.33,159.12,159.14,1531.223
2025-11-06 11:30:00,159.14,159.37,159.14,159.32,3228.865
2025-11-06 11:31:00,159.33,159.4,159.09,159.1,4207.583
2025-11-06 11:32:00,159.09,159.26,158.99,159.22,2622.921
2025-11-06 11:33:00,159.23,159.29,159.0,159.02,3069.372
2025-11-06 11:34:00,159.02,159.03,158.96,158.97,841.839
2025-11-06 11:35:00,158.96,158.97,158.88,158.96,2575.113
2025-11-06 11:36:00,158.96,159.12,158.81,158.81,1931.07
2025-11-06 11:37:00,158.81,159.02,158.73,159.02,1472.527
2025-11-06 11:38:00,159.02,159.03,158.89,158.9,902.136
2025-11-06 11:39:00,158.9,158.98,158.9,158.95,814.684
2025-11-06 11:40:00,158.95,158.95,158.85,158.89,1330.712
2025-11-06 11:41:00,158.9,158.9,158.8,158.84,1605.25
2025-11-06 11:42:00,158.84,159.0,158.83,158.95,2242.151
2025-11-06 11:43:00,158.96,159.14,158.95,159.09,1189.882
2025-11-06 11:44:00,159.08,159.08,158.78,158.79,3556.58
2025-11-06 11:45:00,158.79,159.06,158.79,159.06,1687.219
2025-11-06 11:46:00,159.06,159.15,158.94,158.95,1509.741
2025-11-06 11:47:00,158.96,159.07,158.94,159.07,1267.773
2025-11-06 11:48:00,159.07,159.29,159.06,159.27,972.906
2025-11-06 11:49:00,159.26,159.26,158.95,158.96,588.671
2025-11-06 11:50:00,158.96,158.97,158.74,158.74,729.277
2025-11-06 11:51:00,158.75,158.9,158.66,158.84,1548.728
2025-11-06 11:52:00,158.84,158.93,158.8,158.89,924.212
2025-11-06 11:53:00,158.89,158.95,158.86,158.95,1277.848
2025-11-06 11:54:00,158.95,158.99,158.71,158.74,2009.98
2025-11-06 11:55:00,158.74,158.74,158.65,158.66,1363.65
2025-11-06 11:56:00,158.66,158.76,158.65,158.7,2842.514
2025-11-06 11:57:00,158.69,158.75,158.66,158.72,1965.17
2025-11-06 11:58:00,158.71,158.72,158.62,158.72,1161.001
2025-11-06 11:59:00,158.72,158.86,158.7,158.85,2594.168
2025-11-06 12:00:00,158.85,158.95,158.79,158.8,2031.917
2025-11-06 12:01:00,158.79,158.96,158.71,158.95,1711.131
2025-11-06 12:02:00,158.96,158.97,158.78,158.82,1366.346
2025-11-06 12:03:00,158.81,158.82,158.47,158.56,1357.9
2025-11-06 12:04:00,158.55,158.56,158.41,158.49,2145.794
2025-11-06 12:05:00,158.49,158.69,158.37,158.69,2436.104
2025-11-06 12:06:00,158.68,159.04,158.68,159.02,12746.069
2025-11-06 12:07:00,159.02,159.13,158.88,159.13,2834.575
2025-11-06 12:08:00,159.13,159.43,159.13,159.27,4415.756
2025-11-06 12:09:00,159.27,159.32,159.06,159.07,1648.288
2025-11-06 12:10:00,159.06,159.14,159.03,159.14,769.443
2025-11-06 12:11:00,159.14,159.15,159.0,159.1,1487.666
2025-11-06 12:12:00,159.1,159.15,159.0,159.14,2218.167
2025-11-06 12:13:00,159.13,159.21,159.13,159.14,413.201
2025-11-06 12:14:00,159.13,159.14,158.86,158.86,712.381
2025-11-06 12:15:00,158.86,158.87,158.59,158.64,1564.649
2025-11-06 12:16:00,158.64,158.84,158.61,158.81,1457.272
2025-11-06 12:17:00,158.8,158.81,158.61,158.67,2037.119
2025-11-06 12:18:00,158.66,158.7,158.4,158.47,5419.454
2025-11-06 12:19:00,158.46,158.57,158.4,158.55,2886.183
2025-11-06 12:20:00,158.54,158.63,158.4,158.41,2729.897
2025-11-06 12:21:00,158.4,158.46,158.23,158.28,5299.841
2025-11-06 12:22:00,158.29,158.36,158.04,158.04,1590.649
2025-11-06 12:23:00,158.03,158.31,157.99,158.12,3126.834
2025-11-06 12:24:00,158.11,158.15,157.94,158.03,1456.155
2025-11-06 12:25:00,158.03,158.19,157.94,158.18,3653.895
2025-11-06 12:26:00,158.18,158.18,157.75,157.75,2286.816
2025-11-06 12:27:00,157.75,157.95,157.74,157.86,3253.708
2025-11-06 12:28:00,157.85,157.94,157.84,157.86,1492.294
2025-11-06 12:29:00,157.85,158.03,157.8,157.97,2673.732
2025-11-06 12:30:00,157.97,158.17,157.94,158.16,1092.954
2025-11-06 12:31:00,158.16,158.16,157.98,158.04,1468.893
2025-11-06 12:32:00,158.04,158.26,157.94,158.26,1794.904
2025-11-06 12:33:00,158.25,158.32,158.09,158.16,1901.914
2025-11-06 12:34:00,158.17,158.3,158.15,158.22,1171.184
2025-11-06 12:35:00,158.21,158.46,158.06,158.06,1768.644
2025-11-06 12:36:00,158.05,158.2,158.0,158.16,2235.449
2025-11-06 12:37:00,158.17,158.26,157.97,157.98,536.914
2025-11-06 12:38:00,157.97,158.0,157.88,157.93,2655.671
2025-11-06 12:39:00,157.94,158.03,157.91,157.93,1218.425
2025-11-06 12:40:00,157.93,157.93,157.52,157.55,3212.089
2025-11-06 12:41:00,157.56,157.62,157.39,157.5,5175.202
2025-11-06 12:42:00,157.49,157.57,157.17,157.4,6023.959
2025-11-06 12:43:00,157.4,157.55,157.28,157.32,3370.688
2025-11-06 12:44:00,157.32,157.43,157.11,157.15,5624.308
2025-11-06 12:45:00,157.15,157.51,157.15,157.46,5617.114
2025-11-06 12:46:00,157.46,157.49,157.18,157.21,2863.243
2025-11-06 12:47:00,157.21,157.29,157.13,157.29,2965.368
2025-11-06 12:48:00,157.29,157.47,157.26,157.4,1705.695
2025-11-06 12:49:00,157.39,157.53,157.35,157.39,4588.628
2025-11-06 12:50:00,157.4,157.73,157.4,157.72,2002.964
2025-11-06 12:51:00,157.72,157.73,157.62,157.66,1399.995
2025-11-06 12:52:00,157.65,157.65,157.43,157.54,1116.112
2025-11-06 12:53:00,157.55,157.55,157.46,157.48,1356.881
2025-11-06 12:54:00,157.48,157.51,157.4,157.48,708.87
2025-11-06 12:55:00,157.47,157.69,157.45,157.63,665.201
2025-11-06 12:56:00,157.64,157.74,157.59,157.63,633.672
2025-11-06 12:57:00,157.62,157.75,157.6,157.71,1420.863
2025-11-06 12:58:00,157.71,157.72,157.58,157.67,514.489
2025-11-06 12:59:00,157.67,157.7,157.48,157.49,1544.484
2025-11-06 13:00:00,157.48,157.77,157.48,157.77,1858.065
2025-11-06 13:01:00,157.78,157.82,157.59,157.64,958.475
2025-11-06 13:02:00,157.65,157.82,157.64,157.75,543.646
2025-11-06 13:03:00,157.76,157.81,157.7,157.72,509.483
2025-11-06 13:04:00,157.71,157.82,157.66,157.74,1363.723
2025-11-06 13:05:00,157.75,157.93,157.73,157.88,1247.965
2025-11-06 13:06:00,157.88,157.88,157.61,157.71,1241.296
2025-11-06 13:07:00,157.71,157.9,157.71,157.75,1429.861
2025-11-06 13:08:00,157.76,157.96,157.76,157.93,1712.152
2025-11-06 13:09:00,157.94,158.05,157.93,158.01,641.188
2025-11-06 13:10:00,158.01,158.28,157.98,158.27,2461.647
2025-11-06 13:11:00,158.27,158.3,158.0,158.09,1057.345
2025-11-06 13:12:00,158.09,158.19,158.01,158.18,1320.388
2025-11-06 13:13:00,158.19,158.4,158.19,158.27,1960.329
2025-11-06 13:14:00,158.26,158.27,158.19,158.25,347.886
2025-11-06 13:15:00,158.25,158.61,158.25,158.39,1344.172
2025-11-06 13:16:00,158.38,160.08,158.29,159.88,29584.91
2025-11-06 13:17:00,159.88,161.16,159.82,160.74,37932.05
2025-11-06 13:18:00,160.74,160.93,160.44,160.48,8633.103
2025-11-06 13:19:00,160.49,160.51,160.16,160.44,8518.235
2025-11-06 13:20:00,160.45,160.5,160.14,160.17,4415.476
2025-11-06 13:21:00,160.17,160.3,160.05,160.11,3466.024
2025-11-06 13:22:00,160.1,160.46,160.08,160.46,3362.97
2025-11-06 13:23:00,160.46,160.6,160.41,160.48,3033.663
2025-11-06 13:24:00,160.48,161.26,160.47,161.11,5108.153
2025-11-06 13:25:00,161.12,161.16,160.71,160.73,3753.176
2025-11-06 13:26:00,160.73,161.13,160.73,160.84,4544.789
2025-11-06 13:27:00,160.84,160.89,160.68,160.74,1904.301
2025-11-06 13:28:00,160.74,160.98,160.74,160.89,4183.273
2025-11-06 13:29:00,160.9,160.93,160.75,160.85,1805.394
2025-11-06 13:30:00,160.85,161.15,160.71,160.86,5535.208
2025-11-06 13:31:00,160.86,160.88,160.27,160.56,11444.085
2025-11-06 13:32:00,160.57,160.68,160.36,160.44,3689.796
2025-11-06 13:33:00,160.44,160.83,160.39,160.75,8829.046
2025-11-06 13:34:00,160.76,160.8,160.63,160.72,3420.088
2025-11-06 13:35:00,160.71,160.91,160.64,160.9,1998.309
2025-11-06 13:36:00,160.9,161.03,160.75,160.75,2808.297
2025-11-06 13:37:00,160.74,160.74,160.55,160.69,2632.145
2025-11-06 13:38:00,160.69,160.79,160.6,160.71,2269.895
2025-11-06 13:39:00,160.71,160.85,160.65,160.83,471.777
2025-11-06 13:40:00,160.84,160.89,160.7,160.75,1384.233
2025-11-06 13:41:00,160.75,160.89,160.52,160.59,983.023
2025-11-06 13:42:00,160.59,160.79,160.55,160.74,1442.138
